STATION,DATE,REPORT_TYPE,HourlyDryBulbTemperature
72295023174,2019-02-19T18:53:00,FM-15,52
72295023174,2019-02-19T19:53:00,FM-15,51
72295023174,2019-02-19T20:53:00,FM-15,51
72295023174,2019-02-19T21:53:00,FM-15,51
72295023174,2019-02-19T22:00:00,FM-12,51
72295023174,2019-02-19T22:53:00,FM-15,51
72295023174,2019-02-19T23:53:00,FM-15,50
72295023174,2019-02-20T00:53:00,FM-15,44
72295023174,2019-02-20T01:53:00,FM-15,43
72295023174,2019-02-20T02:53:00,FM-15,44
72295023174,2019-02-20T03:53:00,FM-15,44
72295023174,2019-02-20T04:00:00,FM-12,44
72295023174,2019-02-20T04:53:00,FM-15,44
72295023174,2019-02-20T05:53:00,FM-15,44
72295023174,2019-02-20T06:53:00,FM-15,46
72295023174,2019-02-20T07:53:00,FM-15,47
72295023174,2019-02-20T08:53:00,FM-15,51
72295023174,2019-02-20T09:53:00,FM-15,53
72295023174,2019-02-20T10:00:00,FM-12,53
72295023174,2019-02-20T10:53:00,FM-15,55
72295023174,2019-02-20T11:53:00,FM-15,56
72295023174,2019-02-20T12:53:00,FM-15,56
72295023174,2019-02-20T13:53:00,FM-15,57
72295023174,2019-02-20T14:53:00,FM-15,55
72295023174,2019-02-20T15:53:00,FM-15,55
72295023174,2019-02-20T16:00:00,FM-12,55
72295023174,2019-02-20T16:53:00,FM-15,54
72295023174,2019-02-20T17:53:00,FM-15,54
72295023174,2019-02-20T18:53:00,FM-15,53
72295023174,2019-02-20T19:53:00,FM-15,53
72295023174,2019-02-20T20:53:00,FM-15,53
72295023174,2019-02-20T21:53:00,FM-15,52
72295023174,2019-02-20T22:00:00,FM-12,52
72295023174,2019-02-20T22:53:00,FM-15,49
72295023174,2019-02-20T23:53:00,FM-15,48
72295023174,2019-02-21T00:53:00,FM-15,49
72295023174,2019-02-21T01:53:00,FM-15,47
72295023174,2019-02-21T02:53:00,FM-15,46
72295023174,2019-02-21T03:53:00,FM-15,45
72295023174,2019-02-21T04:00:00,FM-12,45
72295023174,2019-02-21T04:53:00,FM-15,45
72295023174,2019-02-21T05:53:00,FM-15,47
72295023174,2019-02-21T06:53:00,FM-15,48
72295023174,2019-02-21T07:53:00,FM-15,50
72295023174,2019-02-21T08:53:00,FM-15,52
72295023174,2019-02-21T09:53:00,FM-15,53
72295023174,2019-02-21T10:00:00,FM-12,53
72295023174,2019-02-21T10:53:00,FM-15,53
72295023174,2019-02-21T11:53:00,FM-15,55
72295023174,2019-02-21T12:53:00,FM-15,56
72295023174,2019-02-21T13:53:00,FM-15,54
72295023174,2019-02-21T14:18:00,FM-16,52
72295023174,2019-02-21T14:53:00,FM-15,52
72295023174,2019-02-21T15:53:00,FM-15,52
72295023174,2019-02-21T16:00:00,FM-12,52
72295023174,2019-02-21T16:53:00,FM-15,51
72295023174,2019-02-21T17:53:00,FM-15,52
72295023174,2019-02-21T18:53:00,FM-15,48
72295023174,2019-02-21T19:53:00,FM-15,47
72295023174,2019-02-21T20:53:00,FM-15,48
72295023174,2019-02-21T21:53:00,FM-15,49
72295023174,2019-02-21T22:00:00,FM-12,49
72295023174,2019-02-21T22:53:00,FM-15,48
72295023174,2019-02-21T23:53:00,FM-15,48
72295023174,2019-02-22T00:53:00,FM-15,47
72295023174,2019-02-22T01:53:00,FM-15,42
72295023174,2019-02-22T02:53:00,FM-15,42
72295023174,2019-02-22T03:53:00,FM-15,47
72295023174,2019-02-22T04:00:00,FM-12,47
72295023174,2019-02-22T04:53:00,FM-15,47
72295023174,2019-02-22T05:53:00,FM-15,47
72295023174,2019-02-22T06:53:00,FM-15,42
72295023174,2019-02-22T07:53:00,FM-15,45
72295023174,2019-02-22T08:53:00,FM-15,50
72295023174,2019-02-22T09:53:00,FM-15,56
72295023174,2019-02-22T10:00:00,FM-12,56
72295023174,2019-02-22T10:53:00,FM-15,57
72295023174,2019-02-22T11:53:00,FM-15,59
72295023174,2019-02-22T12:53:00,FM-15,59
72295023174,2019-02-22T13:53:00,FM-15,59
72295023174,2019-02-22T14:53:00,FM-15,59
72295023174,2019-02-22T15:53:00,FM-15,58
72295023174,2019-02-22T16:00:00,FM-12,58
72295023174,2019-02-22T16:53:00,FM-15,57
72295023174,2019-02-22T17:53:00,FM-15,55
72295023174,2019-02-22T18:53:00,FM-15,54
72295023174,2019-02-22T19:53:00,FM-15,54
72295023174,2019-02-22T20:53:00,FM-15,54
72295023174,2019-02-22T21:53:00,FM-15,51
72295023174,2019-02-22T22:00:00,FM-12,51
72295023174,2019-02-22T22:53:00,FM-15,51
72295023174,2019-02-22T23:53:00,FM-15,50
72295023174,2019-02-23T00:53:00,FM-15,46
72295023174,2019-02-23T01:53:00,FM-15,45
72295023174,2019-02-23T02:53:00,FM-15,42
72295023174,2019-02-23T03:53:00,FM-15,42
72295023174,2019-02-23T04:00:00,FM-12,42
72295023174,2019-02-23T04:53:00,FM-15,43
72295023174,2019-02-23T05:53:00,FM-15,43
72295023174,2019-02-23T06:53:00,FM-15,45
72295023174,2019-02-23T07:53:00,FM-15,49
72295023174,2019-02-23T08:53:00,FM-15,53
72295023174,2019-02-23T09:53:00,FM-15,57
72295023174,2019-02-23T10:00:00,FM-12,57
72295023174,2019-02-23T10:53:00,FM-15,58
72295023174,2019-02-23T11:53:00,FM-15,60
72295023174,2019-02-23T12:53:00,FM-15,59
72295023174,2019-02-23T13:53:00,FM-15,59
72295023174,2019-02-23T14:53:00,FM-15,58
72295023174,2019-02-23T15:53:00,FM-15,57
72295023174,2019-02-23T16:00:00,FM-12,57
72295023174,2019-02-23T16:53:00,FM-15,55
72295023174,2019-02-23T17:53:00,FM-15,54
72295023174,2019-02-23T18:53:00,FM-15,54
72295023174,2019-02-23T19:53:00,FM-15,53
72295023174,2019-02-23T20:53:00,FM-15,53
72295023174,2019-02-23T21:53:00,FM-15,53
72295023174,2019-02-23T22:00:00,FM-12,53
72295023174,2019-02-23T22:53:00,FM-15,53
72295023174,2019-02-23T23:53:00,FM-15,51
72295023174,2019-02-24T00:53:00,FM-15,50
72295023174,2019-02-24T01:53:00,FM-15,49
72295023174,2019-02-24T02:53:00,FM-15,50
72295023174,2019-02-24T03:53:00,FM-15,48
72295023174,2019-02-24T04:00:00,FM-12,48
72295023174,2019-02-24T04:53:00,FM-15,47
72295023174,2019-02-24T05:53:00,FM-15,47
72295023174,2019-02-24T06:53:00,FM-15,48
72295023174,2019-02-24T07:53:00,FM-15,51
72295023174,2019-02-24T08:53:00,FM-15,55
72295023174,2019-02-24T09:53:00,FM-15,60
72295023174,2019-02-24T10:00:00,FM-12,60
72295023174,2019-02-24T10:53:00,FM-15,60
72295023174,2019-02-24T11:53:00,FM-15,61
72295023174,2019-02-24T12:53:00,FM-15,60
72295023174,2019-02-24T13:53:00,FM-15,61
72295023174,2019-02-24T14:53:00,FM-15,61
72295023174,2019-02-24T15:53:00,FM-15,59
72295023174,2019-02-24T16:00:00,FM-12,59
72295023174,2019-02-24T16:53:00,FM-15,57
72295023174,2019-02-24T17:53:00,FM-15,56
72295023174,2019-02-24T18:53:00,FM-15,55
72295023174,2019-02-24T19:53:00,FM-15,55
72295023174,2019-02-24T20:53:00,FM-15,56
72295023174,2019-02-24T21:53:00,FM-15,55
72295023174,2019-02-24T22:00:00,FM-12,55
72295023174,2019-02-24T22:53:00,FM-15,54
72295023174,2019-02-24T23:53:00,FM-15,54
72295023174,2019-02-25T00:53:00,FM-15,51
72295023174,2019-02-25T01:53:00,FM-15,51
72295023174,2019-02-25T02:53:00,FM-15,51
72295023174,2019-02-25T03:53:00,FM-15,50
72295023174,2019-02-25T04:00:00,FM-12,50
72295023174,2019-02-25T04:53:00,FM-15,50
72295023174,2019-02-25T05:53:00,FM-15,50
72295023174,2019-02-25T06:53:00,FM-15,48
72295023174,2019-02-25T07:53:00,FM-15,53
72295023174,2019-02-25T08:53:00,FM-15,56
72295023174,2019-02-25T09:53:00,FM-15,59
72295023174,2019-02-25T10:00:00,FM-12,59
72295023174,2019-02-25T10:53:00,FM-15,63
72295023174,2019-02-25T11:53:00,FM-15,63
72295023174,2019-02-25T12:53:00,FM-15,62
72295023174,2019-02-25T13:53:00,FM-15,62
72295023174,2019-02-25T14:53:00,FM-15,61
72295023174,2019-02-25T15:53:00,FM-15,59
72295023174,2019-02-25T16:00:00,FM-12,59
72295023174,2019-02-25T16:53:00,FM-15,58
72295023174,2019-02-25T17:53:00,FM-15,57
72295023174,2019-02-25T18:53:00,FM-15,56
72295023174,2019-02-25T19:53:00,FM-15,56
72295023174,2019-02-25T20:53:00,FM-15,55
72295023174,2019-02-25T21:53:00,FM-15,55
72295023174,2019-02-25T22:00:00,FM-12,55
72295023174,2019-02-25T22:53:00,FM-15,55
72295023174,2019-02-25T23:53:00,FM-15,54
72295023174,2019-02-26T00:53:00,FM-15,51
72295023174,2019-02-26T01:53:00,FM-15,50
72295023174,2019-02-26T02:53:00,FM-15,50
72295023174,2019-02-26T03:53:00,FM-15,50
72295023174,2019-02-26T04:00:00,FM-12,50
72295023174,2019-02-26T04:53:00,FM-15,48
72295023174,2019-02-26T05:19:00,FM-16,50
72295023174,2019-02-26T05:35:00,FM-16,51
72295023174,2019-02-26T05:41:00,FM-16,51
72295023174,2019-02-26T05:50:00,FM-16,52
72295023174,2019-02-26T05:53:00,FM-15,51
72295023174,2019-02-26T06:04:00,FM-16,51
72295023174,2019-02-26T06:42:00,FM-16,51
72295023174,2019-02-26T06:51:00,FM-16,52
72295023174,2019-02-26T06:53:00,FM-15,51
72295023174,2019-02-26T07:12:00,FM-16,51
72295023174,2019-02-26T07:27:00,FM-16,51
72295023174,2019-02-26T07:53:00,FM-15,51
72295023174,2019-02-26T08:53:00,FM-15,55
72295023174,2019-02-26T09:53:00,FM-15,57
72295023174,2019-02-26T10:00:00,FM-12,57
72295023174,2019-02-26T10:53:00,FM-15,59
72295023174,2019-02-26T11:53:00,FM-15,60
72295023174,2019-02-26T12:53:00,FM-15,60
72295023174,2019-02-26T13:53:00,FM-15,61
72295023174,2019-02-26T14:53:00,FM-15,59
72295023174,2019-02-26T15:53:00,FM-15,58
72295023174,2019-02-26T16:00:00,FM-12,58
72295023174,2019-02-26T16:53:00,FM-15,56
72295023174,2019-02-26T17:53:00,FM-15,56
72295023174,2019-02-26T18:51:00,FM-16,55
72295023174,2019-02-26T18:53:00,FM-15,56
72295023174,2019-02-26T19:17:00,FM-16,56
72295023174,2019-02-26T19:53:00,FM-15,56
72295023174,2019-02-26T20:53:00,FM-15,55
72295023174,2019-02-26T21:53:00,FM-15,56
72295023174,2019-02-26T22:00:00,FM-12,56
72295023174,2019-02-26T22:53:00,FM-15,55
72295023174,2019-02-26T23:53:00,FM-15,54
72295023174,2019-02-27T00:22:00,FM-16,55
72295023174,2019-02-27T00:53:00,FM-15,54
72295023174,2019-02-27T01:53:00,FM-15,55
72295023174,2019-02-27T02:53:00,FM-15,55
72295023174,2019-02-27T03:53:00,FM-15,55
72295023174,2019-02-27T04:00:00,FM-12,55
72295023174,2019-02-27T04:53:00,FM-15,54
72295023174,2019-02-27T05:53:00,FM-15,54
72295023174,2019-02-27T06:53:00,FM-15,53
72295023174,2019-02-27T07:15:00,FM-16,54
72295023174,2019-02-27T07:53:00,FM-15,55
72295023174,2019-02-27T08:53:00,FM-15,58
72295023174,2019-02-27T09:13:00,FM-16,58
72295023174,2019-02-27T09:53:00,FM-15,59
72295023174,2019-02-27T10:00:00,FM-12,59
72295023174,2019-02-27T10:53:00,FM-15,60
72295023174,2019-02-27T11:53:00,FM-15,60
72295023174,2019-02-27T12:53:00,FM-15,62
72295023174,2019-02-27T13:53:00,FM-15,62
72295023174,2019-02-27T14:53:00,FM-15,60
72295023174,2019-02-27T15:53:00,FM-15,59
72295023174,2019-02-27T16:00:00,FM-12,59
72295023174,2019-02-27T16:53:00,FM-15,58
72295023174,2019-02-27T17:53:00,FM-15,58
72295023174,2019-02-27T18:53:00,FM-15,58
72295023174,2019-02-27T19:53:00,FM-15,58
72295023174,2019-02-27T20:53:00,FM-15,57
72295023174,2019-02-27T21:53:00,FM-15,58
72295023174,2019-02-27T22:00:00,FM-12,58
72295023174,2019-02-27T22:53:00,FM-15,57
72295023174,2019-02-27T23:53:00,FM-15,57
72295023174,2019-02-27T23:58:00,FM-16,57
72295023174,2019-02-28T00:51:00,FM-16,57
72295023174,2019-02-28T00:53:00,FM-15,57
72295023174,2019-02-28T01:53:00,FM-15,56
72295023174,2019-02-28T02:50:00,FM-16,55
72295023174,2019-02-28T02:53:00,FM-15,56
72295023174,2019-02-28T03:10:00,FM-16,56
72295023174,2019-02-28T03:50:00,FM-16,55
72295023174,2019-02-28T03:53:00,FM-15,56
72295023174,2019-02-28T04:00:00,FM-12,56
72295023174,2019-02-28T04:50:00,FM-16,55
72295023174,2019-02-28T04:53:00,FM-15,55
72295023174,2019-02-28T05:27:00,FM-16,56
72295023174,2019-02-28T05:53:00,FM-15,56
72295023174,2019-02-28T06:28:00,FM-16,56
72295023174,2019-02-28T06:51:00,FM-16,55
72295023174,2019-02-28T06:53:00,FM-15,56
72295023174,2019-02-28T07:37:00,FM-16,57
72295023174,2019-02-28T07:44:00,FM-16,57
72295023174,2019-02-28T07:53:00,FM-15,57
72295023174,2019-02-28T08:53:00,FM-15,59
72295023174,2019-02-28T09:21:00,FM-16,60
72295023174,2019-02-28T09:53:00,FM-15,60
72295023174,2019-02-28T10:00:00,FM-12,60
72295023174,2019-02-28T10:53:00,FM-15,60
72295023174,2019-02-28T11:17:00,FM-16,61
72295023174,2019-02-28T11:51:00,FM-16,61
72295023174,2019-02-28T11:53:00,FM-15,62
72295023174,2019-02-28T12:31:00,FM-16,62
72295023174,2019-02-28T12:53:00,FM-15,62
72295023174,2019-02-28T13:53:00,FM-15,62
72295023174,2019-02-28T14:08:00,FM-16,63
72295023174,2019-02-28T14:53:00,FM-15,63
72295023174,2019-02-28T15:53:00,FM-15,62
72295023174,2019-02-28T16:00:00,FM-12,62
72295023174,2019-02-28T16:51:00,FM-16,61
72295023174,2019-02-28T16:53:00,FM-15,60
72295023174,2019-02-28T17:29:00,FM-16,59
72295023174,2019-02-28T17:53:00,FM-15,59
72295023174,2019-02-28T18:53:00,FM-15,58
72295023174,2019-02-28T19:53:00,FM-15,57
72295023174,2019-02-28T20:53:00,FM-15,57
72295023174,2019-02-28T21:53:00,FM-15,57
72295023174,2019-02-28T22:00:00,FM-12,57
72295023174,2019-02-28T22:53:00,FM-15,57
72295023174,2019-02-28T23:53:00,FM-15,57
72295023174,2019-03-01T00:53:00,FM-15,57
72295023174,2019-03-01T01:53:00,FM-15,57
72295023174,2019-03-01T02:53:00,FM-15,57
72295023174,2019-03-01T03:53:00,FM-15,57
72295023174,2019-03-01T04:00:00,FM-12,57
72295023174,2019-03-01T04:53:00,FM-15,57
72295023174,2019-03-01T05:53:00,FM-15,57
72295023174,2019-03-01T06:53:00,FM-15,57
72295023174,2019-03-01T07:44:00,FM-16,57
72295023174,2019-03-01T07:53:00,FM-15,57
72295023174,2019-03-01T08:38:00,FM-16,59
72295023174,2019-03-01T08:53:00,FM-15,60
72295023174,2019-03-01T09:53:00,FM-15,60
72295023174,2019-03-01T10:00:00,FM-12,60
72295023174,2019-03-01T10:33:00,FM-16,61
72295023174,2019-03-01T10:53:00,FM-15,61
72295023174,2019-03-01T11:53:00,FM-15,60
72295023174,2019-03-01T12:53:00,FM-15,61
72295023174,2019-03-01T13:53:00,FM-15,61
72295023174,2019-03-01T14:53:00,FM-15,60
72295023174,2019-03-01T15:53:00,FM-15,60
72295023174,2019-03-01T16:00:00,FM-12,60
72295023174,2019-03-01T16:53:00,FM-15,59
72295023174,2019-03-01T17:53:00,FM-15,58
72295023174,2019-03-01T18:53:00,FM-15,58
72295023174,2019-03-01T19:53:00,FM-15,57
72295023174,2019-03-01T20:53:00,FM-15,57
72295023174,2019-03-01T21:51:00,FM-16,57
72295023174,2019-03-01T21:53:00,FM-15,58
72295023174,2019-03-01T22:00:00,FM-12,58
72295023174,2019-03-01T22:53:00,FM-15,57
72295023174,2019-03-01T23:53:00,FM-15,57
72295023174,2019-03-02T00:53:00,FM-15,57
72295023174,2019-03-02T01:53:00,FM-15,58
72295023174,2019-03-02T02:51:00,FM-16,55
72295023174,2019-03-02T02:53:00,FM-15,56
72295023174,2019-03-02T03:53:00,FM-15,56
72295023174,2019-03-02T04:00:00,FM-12,56
72295023174,2019-03-02T04:53:00,FM-15,56
72295023174,2019-03-02T05:51:00,FM-16,55
72295023174,2019-03-02T05:53:00,FM-15,56
72295023174,2019-03-02T06:28:00,FM-16,56
72295023174,2019-03-02T06:53:00,FM-15,55
72295023174,2019-03-02T07:15:00,FM-16,56
72295023174,2019-03-02T07:53:00,FM-15,56
72295023174,2019-03-02T08:53:00,FM-15,56
72295023174,2019-03-02T09:47:00,FM-16,57
72295023174,2019-03-02T09:53:00,FM-15,57
72295023174,2019-03-02T10:00:00,FM-12,57
72295023174,2019-03-02T10:08:00,FM-16,57
72295023174,2019-03-02T10:53:00,FM-15,58
72295023174,2019-03-02T11:35:00,FM-16,59
72295023174,2019-03-02T11:53:00,FM-15,60
72295023174,2019-03-02T12:20:00,FM-16,61
72295023174,2019-03-02T12:53:00,FM-15,61
72295023174,2019-03-02T12:57:00,FM-16,61
72295023174,2019-03-02T13:07:00,FM-16,61
72295023174,2019-03-02T13:41:00,FM-16,61
72295023174,2019-03-02T13:51:00,FM-16,61
72295023174,2019-03-02T13:53:00,FM-15,61
72295023174,2019-03-02T14:53:00,FM-15,61
72295023174,2019-03-02T15:53:00,FM-15,61
72295023174,2019-03-02T16:00:00,FM-12,61
72295023174,2019-03-02T16:53:00,FM-15,60
72295023174,2019-03-02T17:51:00,FM-16,59
72295023174,2019-03-02T17:53:00,FM-15,59
72295023174,2019-03-02T18:33:00,FM-16,60
72295023174,2019-03-02T18:53:00,FM-15,59
72295023174,2019-03-02T19:09:00,FM-16,59
72295023174,2019-03-02T19:17:00,FM-16,59
72295023174,2019-03-02T19:53:00,FM-15,58
72295023174,2019-03-02T20:53:00,FM-15,58
72295023174,2019-03-02T21:03:00,FM-16,58
72295023174,2019-03-02T21:51:00,FM-16,57
72295023174,2019-03-02T21:53:00,FM-15,58
72295023174,2019-03-02T22:00:00,FM-12,58
72295023174,2019-03-02T22:53:00,FM-15,57
72295023174,2019-03-02T23:53:00,FM-15,56
72295023174,2019-03-03T00:53:00,FM-15,57
72295023174,2019-03-03T01:53:00,FM-15,57
72295023174,2019-03-03T02:51:00,FM-16,55
72295023174,2019-03-03T02:53:00,FM-15,56
72295023174,2019-03-03T03:53:00,FM-15,56
72295023174,2019-03-03T04:00:00,FM-12,56
72295023174,2019-03-03T04:39:00,FM-16,55
72295023174,2019-03-03T04:53:00,FM-15,55
72295023174,2019-03-03T05:51:00,FM-16,55
72295023174,2019-03-03T05:53:00,FM-15,55
72295023174,2019-03-03T06:53:00,FM-15,56
72295023174,2019-03-03T07:13:00,FM-16,55
72295023174,2019-03-03T07:31:00,FM-16,55
72295023174,2019-03-03T07:45:00,FM-16,55
72295023174,2019-03-03T07:53:00,FM-15,55
72295023174,2019-03-03T08:08:00,FM-16,56
72295023174,2019-03-03T08:17:00,FM-16,55
72295023174,2019-03-03T08:29:00,FM-16,55
72295023174,2019-03-03T08:45:00,FM-16,55
72295023174,2019-03-03T08:53:00,FM-15,55
72295023174,2019-03-03T09:05:00,FM-16,55
72295023174,2019-03-03T09:19:00,FM-16,56
72295023174,2019-03-03T09:39:00,FM-16,56
72295023174,2019-03-03T09:53:00,FM-15,56
72295023174,2019-03-03T10:00:00,FM-12,56
72295023174,2019-03-03T10:04:00,FM-16,56
72295023174,2019-03-03T10:53:00,FM-15,57
72295023174,2019-03-03T11:53:00,FM-15,59
72295023174,2019-03-03T12:15:00,FM-16,59
72295023174,2019-03-03T12:53:00,FM-15,59
72295023174,2019-03-03T13:24:00,FM-16,58
72295023174,2019-03-03T13:53:00,FM-15,59
72295023174,2019-03-03T14:25:00,FM-16,58
72295023174,2019-03-03T14:53:00,FM-15,58
72295023174,2019-03-03T15:53:00,FM-15,57
72295023174,2019-03-03T16:00:00,FM-12,57
72295023174,2019-03-03T16:51:00,FM-16,57
72295023174,2019-03-03T16:53:00,FM-15,57
72295023174,2019-03-03T17:23:00,FM-16,56
72295023174,2019-03-03T17:53:00,FM-15,56
72295023174,2019-03-03T18:53:00,FM-15,56
72295023174,2019-03-03T19:53:00,FM-15,56
72295023174,2019-03-03T20:26:00,FM-16,56
72295023174,2019-03-03T20:53:00,FM-15,56
72295023174,2019-03-03T21:47:00,FM-16,56
72295023174,2019-03-03T21:53:00,FM-15,56
72295023174,2019-03-03T22:00:00,FM-12,56
72295023174,2019-03-03T22:23:00,FM-16,56
72295023174,2019-03-03T22:53:00,FM-15,56
72295023174,2019-03-03T23:53:00,FM-15,56
72295023174,2019-03-04T00:53:00,FM-15,56
72295023174,2019-03-04T00:59:00,FM-16,56
72295023174,2019-03-04T01:40:00,FM-16,56
72295023174,2019-03-04T01:53:00,FM-15,56
72295023174,2019-03-04T02:53:00,FM-15,55
72295023174,2019-03-04T03:53:00,FM-15,55
72295023174,2019-03-04T04:00:00,FM-12,55
72295023174,2019-03-04T04:53:00,FM-15,55
72295023174,2019-03-04T05:53:00,FM-15,55
72295023174,2019-03-04T06:53:00,FM-15,54
72295023174,2019-03-04T07:53:00,FM-15,56
72295023174,2019-03-04T08:53:00,FM-15,58
72295023174,2019-03-04T09:06:00,FM-16,58
72295023174,2019-03-04T09:53:00,FM-15,59
72295023174,2019-03-04T10:00:00,FM-12,59
72295023174,2019-03-04T10:53:00,FM-15,59
72295023174,2019-03-04T11:53:00,FM-15,60
72295023174,2019-03-04T12:53:00,FM-15,60
72295023174,2019-03-04T13:53:00,FM-15,60
72295023174,2019-03-04T14:53:00,FM-15,60
72295023174,2019-03-04T15:53:00,FM-15,59
72295023174,2019-03-04T16:00:00,FM-12,59
72295023174,2019-03-04T16:53:00,FM-15,57
72295023174,2019-03-04T17:53:00,FM-15,56
72295023174,2019-03-04T18:53:00,FM-15,55
72295023174,2019-03-04T19:53:00,FM-15,56
72295023174,2019-03-04T20:53:00,FM-15,55
72295023174,2019-03-04T21:53:00,FM-15,55
72295023174,2019-03-04T22:00:00,FM-12,55
72295023174,2019-03-04T22:53:00,FM-15,55
72295023174,2019-03-04T23:53:00,FM-15,55
72295023174,2019-03-05T00:53:00,FM-15,52
72295023174,2019-03-05T01:53:00,FM-15,52
72295023174,2019-03-05T02:53:00,FM-15,50
72295023174,2019-03-05T03:53:00,FM-15,48
72295023174,2019-03-05T04:00:00,FM-12,48
72295023174,2019-03-05T04:53:00,FM-15,50
72295023174,2019-03-05T05:53:00,FM-15,51
72295023174,2019-03-05T06:53:00,FM-15,52
72295023174,2019-03-05T07:53:00,FM-15,54
72295023174,2019-03-05T08:53:00,FM-15,57
72295023174,2019-03-05T09:53:00,FM-15,59
72295023174,2019-03-05T10:00:00,FM-12,59
72295023174,2019-03-05T10:53:00,FM-15,61
72295023174,2019-03-05T11:53:00,FM-15,60
72295023174,2019-03-05T12:53:00,FM-15,60
72295023174,2019-03-05T13:53:00,FM-15,60
72295023174,2019-03-05T14:53:00,FM-15,60
72295023174,2019-03-05T15:53:00,FM-15,60
72295023174,2019-03-05T16:00:00,FM-12,60
72295023174,2019-03-05T16:53:00,FM-15,58
72295023174,2019-03-05T17:53:00,FM-15,57
72295023174,2019-03-05T18:53:00,FM-15,58
72295023174,2019-03-05T19:51:00,FM-16,61
72295023174,2019-03-05T19:53:00,FM-15,60
72295023174,2019-03-05T20:25:00,FM-16,59
72295023174,2019-03-05T20:53:00,FM-15,58
72295023174,2019-03-05T21:21:00,FM-16,58
72295023174,2019-03-05T21:53:00,FM-15,58
72295023174,2019-03-05T22:00:00,FM-12,58
72295023174,2019-03-05T22:18:00,FM-16,58
72295023174,2019-03-05T22:53:00,FM-15,58
72295023174,2019-03-05T23:51:00,FM-16,61
72295023174,2019-03-05T23:53:00,FM-15,60
72295023174,2019-03-06T00:51:00,FM-16,59
72295023174,2019-03-06T00:53:00,FM-15,58
72295023174,2019-03-06T01:53:00,FM-15,57
72295023174,2019-03-06T02:53:00,FM-15,58
72295023174,2019-03-06T03:53:00,FM-15,57
72295023174,2019-03-06T04:00:00,FM-12,57
72295023174,2019-03-06T04:53:00,FM-15,57
72295023174,2019-03-06T05:48:00,FM-16,57
72295023174,2019-03-06T05:53:00,FM-15,57
72295023174,2019-03-06T06:53:00,FM-15,56
72295023174,2019-03-06T07:05:00,FM-16,56
72295023174,2019-03-06T07:51:00,FM-16,55
72295023174,2019-03-06T07:53:00,FM-15,55
72295023174,2019-03-06T08:02:00,FM-16,55
72295023174,2019-03-06T08:26:00,FM-16,55
72295023174,2019-03-06T08:40:00,FM-16,55
72295023174,2019-03-06T08:51:00,FM-16,55
72295023174,2019-03-06T08:53:00,FM-15,56
72295023174,2019-03-06T09:48:00,FM-16,57
72295023174,2019-03-06T09:53:00,FM-15,57
72295023174,2019-03-06T10:00:00,FM-12,57
72295023174,2019-03-06T10:23:00,FM-16,59
72295023174,2019-03-06T10:53:00,FM-15,59
72295023174,2019-03-06T11:06:00,FM-16,60
72295023174,2019-03-06T11:20:00,FM-16,60
72295023174,2019-03-06T11:39:00,FM-16,59
72295023174,2019-03-06T11:48:00,FM-16,59
72295023174,2019-03-06T11:53:00,FM-15,59
72295023174,2019-03-06T12:10:00,FM-16,60
72295023174,2019-03-06T12:26:00,FM-16,60
72295023174,2019-03-06T12:51:00,FM-16,61
72295023174,2019-03-06T12:53:00,FM-15,61
72295023174,2019-03-06T13:53:00,FM-15,61
72295023174,2019-03-06T14:53:00,FM-15,61
72295023174,2019-03-06T15:33:00,FM-16,60
72295023174,2019-03-06T15:39:00,FM-16,61
72295023174,2019-03-06T15:53:00,FM-15,60
72295023174,2019-03-06T16:00:00,FM-12,60
72295023174,2019-03-06T16:33:00,FM-16,59
72295023174,2019-03-06T16:53:00,FM-15,60
72295023174,2019-03-06T17:39:00,FM-16,60
72295023174,2019-03-06T17:51:00,FM-16,61
72295023174,2019-03-06T17:53:00,FM-15,60
72295023174,2019-03-06T18:53:00,FM-15,59
72295023174,2019-03-06T19:21:00,FM-16,59
72295023174,2019-03-06T19:32:00,FM-16,58
72295023174,2019-03-06T19:53:00,FM-15,58
72295023174,2019-03-06T20:10:00,FM-16,58
72295023174,2019-03-06T20:53:00,FM-15,58
72295023174,2019-03-06T21:53:00,FM-15,57
72295023174,2019-03-06T21:59:00,FM-16,57
72295023174,2019-03-06T22:00:00,FM-12,57
72295023174,2019-03-06T22:53:00,FM-15,57
72295023174,2019-03-06T23:50:00,FM-16,55
72295023174,2019-03-06T23:53:00,FM-15,56
72295023174,2019-03-07T00:53:00,FM-15,55
72295023174,2019-03-07T01:53:00,FM-15,55
72295023174,2019-03-07T02:53:00,FM-15,54
72295023174,2019-03-07T03:53:00,FM-15,53
72295023174,2019-03-07T04:00:00,FM-12,53
72295023174,2019-03-07T04:53:00,FM-15,53
72295023174,2019-03-07T05:53:00,FM-15,52
72295023174,2019-03-07T06:53:00,FM-15,54
72295023174,2019-03-07T07:53:00,FM-15,55
72295023174,2019-03-07T08:17:00,FM-16,55
72295023174,2019-03-07T08:51:00,FM-16,55
72295023174,2019-03-07T08:53:00,FM-15,55
72295023174,2019-03-07T09:53:00,FM-15,57
72295023174,2019-03-07T10:00:00,FM-12,57
72295023174,2019-03-07T10:53:00,FM-15,59
72295023174,2019-03-07T11:53:00,FM-15,59
72295023174,2019-03-07T12:53:00,FM-15,60
72295023174,2019-03-07T13:53:00,FM-15,60
72295023174,2019-03-07T14:53:00,FM-15,59
