"Camp County, Texas",12878,37.6,48207,22449,5306,383,0,2372
"Carson County, Texas",6009,40.6,74872,34708,2932,68,0,493
"Cass County, Texas",30059,43.3,44848,23075,11412,940,2,5455
"Castro County, Texas",7673,34.8,50142,21884,3466,85,0,1038
"Chambers County, Texas",41305,35.2,91141,35916,18917,1127,59,4960
"Cherokee County, Texas",52118,37.9,48186,22391,20251,1341,0,8013
"Childress County, Texas",7253,34.5,43181,21233,2853,253,0,799
"Clay County, Texas",10403,46.6,55989,29159,4419,250,24,1259
"Cochran County, Texas",2887,35.1,40962,21463,1208,107,0,730
"Coke County, Texas",3303,48.1,45000,25285,1448,43,0,398
"Coleman County, Texas",8334,47.2,46743,27752,3542,124,0,1135
"Collin County, Texas",973977,36.9,96913,44548,509180,19659,593,60908
"Collingsworth County, Texas",2969,39.6,39120,25681,1311,128,0,493
"Colorado County, Texas",21224,42.9,52559,29552,9553,342,0,2080
"Comal County, Texas",141642,42.2,79936,38991,66229,2344,405,10712
"Comanche County, Texas",13529,44.8,53516,26728,5975,216,0,1485
"Concho County, Texas",3266,45.3,47500,21420,905,12,0,268
"Cooke County, Texas",40041,40.7,60202,30704,19303,908,0,5024
"Coryell County, Texas",75280,31.8,52893,22400,24032,2092,7765,7829
"Cottle County, Texas",1642,37.1,32305,19797,670,61,0,505
"Crane County, Texas",4802,32.7,65969,27893,2144,30,0,379
"Crockett County, Texas",3484,38.8,47386,26178,1738,0,0,637
"Crosby County, Texas",5836,38.4,40759,19443,2489,141,0,1189
"Culberson County, Texas",2214,34.4,37900,15109,1006,102,0,653
"Dallam County, Texas",7304,31.7,58811,27491,3700,72,0,878
"Dallas County, Texas",2606868,33.4,59607,32653,1305009,65324,859,395812
"Dawson County, Texas",12813,33.5,43239,20084,4489,275,0,2840
"Deaf Smith County, Texas",18736,31.9,49701,21616,8450,336,0,2995
"Delta County, Texas",5249,44.3,51038,27667,2188,67,0,1039
"Denton County, Texas",833822,35.5,86913,41153,453391,18215,284,62681
"DeWitt County, Texas",20340,41,55357,28910,7710,598,44,2946
"Dickens County, Texas",2203,46,42540,25025,769,83,0,410
"Dimmit County, Texas",10438,34.3,27161,16925,3330,514,0,3477
"Donley County, Texas",3342,41.4,42961,25534,1496,39,0,447
"Duval County, Texas",11268,36.1,41186,17637,4314,465,0,2426
"Eastland County, Texas",18273,41.2,37276,24548,7031,357,0,3168
"Ector County, Texas",160579,30.4,62973,28954,74960,4846,62,18899
"Edwards County, Texas",1918,49.1,40766,24689,868,0,0,165
"Ellis County, Texas",173772,36.2,76871,32571,85372,3007,66,15026
"El Paso County, Texas",836062,32.2,46871,21683,352290,22773,17830,165719
"Erath County, Texas",41841,30.4,52742,27639,20076,743,0,7305
"Falls County, Texas",17272,39,39497,18745,5997,310,10,4113
"Fannin County, Texas",34537,41.3,54648,27112,13998,553,0,3796
"Fayette County, Texas",25141,47,60189,30170,11263,382,0,2929
"Fisher County, Texas",3856,44.6,46146,28750,1709,78,0,575
"Floyd County, Texas",5803,37.2,50580,23617,2499,131,0,847
"Foard County, Texas",1275,51.2,43625,27573,570,58,0,129
"Fort Bend County, Texas",765394,36.3,97743,39994,367035,19761,334,56251
"Franklin County, Texas",10716,43.2,53783,28789,4798,326,0,988
"Freestone County, Texas",19714,41.5,49471,24621,7036,320,32,3260
"Frio County, Texas",19871,31.2,46729,19256,6634,478,0,3618
"Gaines County, Texas",20706,27.8,63054,23533,8228,471,0,3143
"Galveston County, Texas",332885,37.7,73330,36819,157014,10423,501,40485
"Garza County, Texas",6070,41.1,49627,19997,1940,51,0,829
"Gillespie County, Texas",26459,50,59155,34077,12087,540,19,2476
"Glasscock County, Texas",1510,30.8,78456,31830,738,0,0,177
"Goliad County, Texas",7565,46.1,60690,29855,3104,162,15,980
"Gonzales County, Texas",20731,36.3,53577,27407,8813,306,0,2886
"Gray County, Texas",22410,36.5,47952,24686,9016,527,11,3412
"Grayson County, Texas",131014,39.9,54815,28011,60989,2908,101,16775
"Gregg County, Texas",123443,35.6,50180,26535,55110,2697,82,21494
"Grimes County, Texas",27984,40.4,52913,25638,10670,667,0,4134
"Guadalupe County, Texas",158966,37,74496,31842,74834,2777,1407,14297
"Hale County, Texas",33826,33.4,48384,20986,14355,718,0,5046
"Hall County, Texas",3048,44.6,34673,21907,1239,141,0,685
"Hamilton County, Texas",8332,45.8,50825,26930,3409,71,8,1402
"Hansford County, Texas",5520,35.1,38000,20410,2374,107,4,947
"Hardeman County, Texas",3945,43.5,41859,24078,1701,142,0,544
"Hardin County, Texas",56765,39.2,60339,30399,24076,878,23,6768
"Harris County, Texas",4646630,33.5,61705,32765,2248663,138920,1760,722792
"Harrison County, Texas",66580,38.7,52220,27086,27934,1594,52,11290
"Hartley County, Texas",5669,38.1,58298,20563,2010,8,0,251
"Haskell County, Texas",5726,43.5,40313,20394,2213,308,0,1072
"Hays County, Texas",213366,32,68717,32118,109808,5310,217,28214
"Hemphill County, Texas",3994,36.4,70625,31530,1842,98,0,326
"Henderson County, Texas",81070,43.9,47355,26121,32219,1695,31,13599
"Hidalgo County, Texas",855176,29.2,40014,17175,328097,24392,373,250879
"Hill County, Texas",35689,42.1,53307,26370,15427,1034,0,4383
"Hockley County, Texas",23064,33.8,48248,23604,10174,826,4,3662
"Hood County, Texas",58318,47,64041,35606,24812,972,16,5615
"Hopkins County, Texas",36486,39.2,52078,26821,16402,726,40,5027
"Houston County, Texas",22954,44.5,37904,19129,8227,154,0,4308
"Howard County, Texas",36349,36.5,54208,24547,14303,1075,39,5470
"Hudspeth County, Texas",4415,37,31677,14239,1162,82,0,886
"Hunt County, Texas",94162,38,54959,25926,41358,2210,31,14681
"Hutchinson County, Texas",21344,38,52524,24434,8780,629,0,3083
"Irion County, Texas",1620,42.7,47500,28487,664,41,16,241
"Jack County, Texas",8852,39.6,52045,24956,3172,130,0,1255
"Jackson County, Texas",14816,37.7,62806,27051,6602,230,0,1942
"Jasper County, Texas",35506,40.5,44370,25269,13464,1204,0,6371
"Jeff Davis County, Texas",2241,55.8,53088,26531,763,34,0,85
"Jefferson County, Texas",254340,36.2,51248,27094,106092,5467,169,41948
"Jim Hogg County, Texas",5231,32.4,33382,16864,1940,231,0,1576
"Jim Wells County, Texas",40972,34.6,41505,21510,16016,881,0,9388
"Johnson County, Texas",167212,36.8,64359,28579,77938,2862,224,16799
"Jones County, Texas",19943,38.2,50344,18081,4994,167,9,1782
"Karnes County, Texas",15545,35.4,56127,27612,5275,284,0,2199
"Kaufman County, Texas",123804,35.5,70107,28634,58675,3450,94,13864
"Kendall County, Texas",43769,41.4,84747,45866,20605,849,23,2411
"Kenedy County, Texas",568,39.7,38021,15211,211,0,0,31
"Kent County, Texas",647,51,44688,30543,263,11,0,87
"Kerr County, Texas",51843,47.4,55990,32988,22320,1228,3,5880
"Kimble County, Texas",4373,52.1,43328,30099,2051,88,0,964
"King County, Texas",237,40,52083,26199,113,13,0,25
"Kinney County, Texas",3659,49.8,26738,23934,1202,34,18,667
"Kleberg County, Texas",30974,28.3,43730,22646,12854,1196,614,7904
"Knox County, Texas",3705,39.5,48798,23146,1491,57,0,535
"Lamar County, Texas",49611,40.7,45117,25038,21502,1091,13,8530
"Lamb County, Texas",13123,36.4,45111,22337,5591,207,0,2453
"Lampasas County, Texas",20862,43.1,60772,29412,8951,634,144,2280
"La Salle County, Texas",7416,36.5,50151,21110,2684,95,0,1098
"Lavaca County, Texas",20021,43.4,54403,32188,9119,299,0,2083
"Lee County, Texas",17058,41.1,54744,27227,8153,210,0,2040
"Leon County, Texas",17225,44.3,43045,30129,6262,443,0,3023
"Liberty County, Texas",83702,35.5,51494,23461,30771,2301,6,10708
"Limestone County, Texas",23417,39.9,44418,22595,9101,658,0,4388
"Lipscomb County, Texas",3398,34.7,59091,28131,1611,104,0,428
"Live Oak County, Texas",12139,42.2,53848,25370,4504,110,0,1837
"Llano County, Texas",21047,57.4,53411,37050,7682,609,17,2211
"Loving County, Texas",98,55.2,83750,33624,33,0,0,15
"Lubbock County, Texas",304808,30.8,52429,27922,149699,5900,276,55155
"Lynn County, Texas",5830,37.3,43382,24917,2398,172,2,1053
"McCulloch County, Texas",8057,44.6,47707,24311,3702,117,0,1326
"McLennan County, Texas",251089,33.3,49778,25703,114524,4987,220,46207
"McMullen County, Texas",774,38.2,62000,31455,310,19,0,91
"Madison County, Texas",14197,35.2,52664,20748,4882,171,0,1319
"Marion County, Texas",10017,50.6,37662,27566,3715,402,20,1901
"Martin County, Texas",5649,32.7,66610,30548,2483,118,0,474
"Mason County, Texas",4186,46.3,42276,30388,2026,114,0,447
"Matagorda County, Texas",36774,38.2,48913,25172,15607,957,112,6884
"Maverick County, Texas",58174,29.6,39625,16779,21733,2202,22,15616
"Medina County, Texas",50057,39,62599,27475,21668,761,109,5372
"Menard County, Texas",2119,51.8,36395,25742,1058,39,0,276
"Midland County, Texas",168167,31.7,79421,39248,85206,2878,122,15871
"Milam County, Texas",24770,41.7,47902,25714,9788,488,0,3744
"Mills County, Texas",4889,52.1,49306,27374,1939,31,8,734
"Mitchell County, Texas",8523,33.9,51492,21136,2795,140,0,712
"Montague County, Texas",19489,44.6,51765,28096,8132,462,2,2995
"Montgomery County, Texas",571949,37.1,80902,41211,272189,12076,241,52589
"Moore County, Texas",21399,30.8,54871,23001,9903,523,5,2712
"Morris County, Texas",12373,43,41359,22971,4992,428,0,2170
"Motley County, Texas",1252,41.3,43859,29071,574,38,0,101
"Nacogdoches County, Texas",65339,30.9,44847,23617,27834,2663,0,14803
"Navarro County, Texas",48995,38.1,48529,23786,21085,1653,7,8150
"Newton County, Texas",13914,44.3,40101,21659,5156,603,30,3357
"Nolan County, Texas",14904,37.5,45537,25094,6279,460,0,2359
"Nueces County, Texas",361540,35.5,55919,27740,165051,9995,1649,58539
"Ochiltree County, Texas",10131,32.3,50464,23624,4645,278,0,1522
"Oldham County, Texas",2094,35.9,64545,26408,941,13,0,152
"Orange County, Texas",84069,37.9,59399,30114,37674,1979,19,11029
"Palo Pinto County, Texas",28540,40.6,50154,25150,11763,939,0,5097
"Panola County, Texas",23327,39.2,52982,26577,9547,497,10,3353
"Parker County, Texas",133811,39.7,77503,35142,62395,3090,234,10675
"Parmer County, Texas",9718,33.4,55359,23859,4374,84,5,1440
"Pecos County, Texas",15815,35.9,52397,21120,6122,153,9,2041
"Polk County, Texas",48913,43.7,49279,25164,18869,1512,2,8238
"Potter County, Texas",119674,33.9,42528,22568,51766,1848,86,22979
"Presidio County, Texas",6975,41.9,25098,15337,2460,295,0,2717
"Rains County, Texas",11766,48.4,51579,27938,5002,212,0,1510
"Randall County, Texas",134026,35.9,68261,34293,70231,2510,121,11104
"Reagan County, Texas",3766,30,74868,25600,1669,101,0,357
"Real County, Texas",3408,47.4,35862,18235,1125,16,0,780
"Red River County, Texas",12171,45.9,39142,22689,5012,350,0,2352
"Reeves County, Texas",15492,35.8,53311,20020,5913,583,0,2033
"Refugio County, Texas",7145,43.3,50076,24248,2770,204,0,1148
"Roberts County, Texas",805,43.2,68750,30955,357,7,0,93
"Robertson County, Texas",16990,41.5,52928,26033,7385,528,5,2356
"Rockwall County, Texas",97175,37.5,100920,42346,48291,1939,68,4579
"Runnels County, Texas",10277,40.8,44940,24402,4438,114,2,1518
"Rusk County, Texas",53755,38.2,55234,26658,21176,1645,36,5769
"Sabine County, Texas",10471,53,34992,24870,3122,298,0,2076
"San Augustine County, Texas",8286,49.3,40353,23683,2799,215,0,1995
"San Jacinto County, Texas",28180,44.9,41614,23312,10300,699,0,4238
"San Patricio County, Texas",67008,35.5,56556,26054,28539,1536,133,10516
"San Saba County, Texas",5991,42.4,45083,24961,2538,50,10,742
"Schleicher County, Texas",2983,36.2,53229,26560,1327,163,3,467
"Scurry County, Texas",17096,36.4,54326,24552,6880,289,0,2173
"Shackelford County, Texas",3296,43,46935,24852,1504,84,0,436
"Shelby County, Texas",25349,38,42522,21950,9650,802,0,5685
"Sherman County, Texas",3059,40.1,51926,30467,1563,14,0,448
"Smith County, Texas",227449,36.6,56810,28483,101856,5812,134,34116
"Somervell County, Texas",8860,41,60632,29449,3667,158,0,2017
"Starr County, Texas",64078,28.8,30387,14179,22056,3775,0,22015
"Stephens County, Texas",9364,39.4,46232,25015,3725,261,0,1835
"Sterling County, Texas",1231,40.8,59868,28757,631,12,0,29
"Stonewall County, Texas",1476,47.1,51250,25638,633,17,2,169
"Sutton County, Texas",3824,38.6,54306,26904,1752,141,0,531
"Swisher County, Texas",7432,35.9,39771,19697,2783,171,0,1706
"Tarrant County, Texas",2049770,34.4,67700,33292,1017012,50049,2372,241703
"Taylor County, Texas",136870,32.5,53143,27162,63441,2207,4103,19764
"Terrell County, Texas",896,55.2,43208,25687,357,3,0,84
"Terry County, Texas",12528,34.6,44627,20627,4849,493,0,2208
"Throckmorton County, Texas",1436,52.3,40000,30463,684,34,0,241
"Titus County, Texas",32640,34.1,50196,21730,14466,769,0,5700
"Tom Green County, Texas",117986,34.1,53903,29505,54481,2236,3106,15164
"Travis County, Texas",1226805,34.2,75887,43658,688232,27318,594,143785
"Trinity County, Texas",14620,48.6,41357,25026,5117,397,0,2244
"Tyler County, Texas",21518,42.4,44497,20249,6600,1040,0,3114
"Upshur County, Texas",41018,41.4,52162,25285,17221,971,0,6471
"Upton County, Texas",3659,39.6,52171,25447,1428,78,0,505
"Uvalde County, Texas",26920,33.7,41679,20329,11188,626,17,4737
"Val Verde County, Texas",48969,31.8,46147,21370,19297,992,1672,9536
"Van Zandt County, Texas",55103,42.8,54654,27900,22235,1160,10,7377
"Victoria County, Texas",92109,35.9,56834,29199,42129,2543,9,13620
"Walker County, Texas",72321,35.3,43742,18544,26268,904,31,12325
"Waller County, Texas",51832,28.9,59642,25401,23441,1288,3,7827
"Ward County, Texas",11658,33.9,62986,25931,4946,314,0,1446
"Washington County, Texas",35163,41.5,54971,32625,15501,927,0,3959
"Webb County, Texas",273526,28.8,46475,18466,109409,5619,62,74264
"Wharton County, Texas",41577,37.3,48310,25298,18127,986,0,7212
"Wheeler County, Texas",5338,39.6,49315,27093,2482,120,3,965
"Wichita County, Texas",131596,34.5,48650,24872,55764,2864,6389,19693
"Wilbarger County, Texas",12833,39.4,45302,23696,6153,366,19,2390
"Willacy County, Texas",21588,33,35521,14888,7639,1224,0,5468
"Williamson County, Texas",547604,36.3,87337,37242,279178,14015,591,34818
"Wilson County, Texas",49173,40.2,76692,32312,21799,1197,116,4652
"Winkler County, Texas",7867,33.1,60366,24467,3346,129,0,1167
"Wise County, Texas",66290,38.3,64536,29418,30152,1374,0,6983
"Wood County, Texas",44366,47.9,53394,29005,16364,960,0,6257
"Yoakum County, Texas",8631,30.3,70005,24582,3617,166,0,726
"Young County, Texas",18036,41.1,50635,27423,8038,268,22,2183
"Zapata County, Texas",14304,29.5,33952,20169,5220,608,0,4888
"Zavala County, Texas",12039,32.9,34459,13835,4285,408,0,4011
"Beaver County, Utah",6517,33,55221,23382,2714,98,0,584
"Box Elder County, Utah",53946,32.6,62233,24797,23918,1024,10,4220
"Cache County, Utah",124165,25.2,59038,23713,60820,1613,30,18616
"Carbon County, Utah",20308,37.5,51158,23862,8679,652,8,3347
"Daggett County, Utah",613,42.5,75417,29574,307,3,0,18
"Davis County, Utah",345767,31.1,83310,31205,164139,4633,2117,18571
"Duchesne County, Utah",20148,31.5,63224,24573,8129,569,0,2696
"Emery County, Utah",10117,36.2,55554,23705,4040,158,5,1169
"Garfield County, Utah",4998,41.9,54565,25247,2184,73,0,791
"Grand County, Utah",9640,40.2,51557,27431,5208,286,0,860
"Iron County, Utah",51213,29.1,51807,22909,22635,1044,20,8622
"Juab County, Utah",11301,30.1,61463,22830,5044,158,9,1405
"Kane County, Utah",7484,41.9,47044,26070,3275,114,0,911
"Millard County, Utah",12854,35.4,62242,25225,5449,141,3,1597
"Morgan County, Utah",11664,32.2,91341,31732,4822,117,0,322
"Piute County, Utah",1866,44.5,42813,19012,611,37,0,314
"Rich County, Utah",2389,34.3,57902,23464,754,14,0,296
"Salt Lake County, Utah",1133646,32.8,74865,33238,590125,21637,812,102809
"San Juan County, Utah",15302,32.2,45394,18987,5694,549,0,3716
"Sanpete County, Utah",29850,32.6,53838,20056,11855,790,10,4048
"Sevier County, Utah",21280,35.4,54799,23514,9059,506,9,3118
"Summit County, Utah",41103,39.5,102958,56575,22839,391,26,2289
"Tooele County, Utah",67397,31.4,74562,25949,31073,1571,112,4150
"Uintah County, Utah",36084,30.6,65264,25759,14911,1320,35,4479
"Utah County, Utah",605490,24.8,74665,26215,280920,10586,518,62829
"Wasatch County, Utah",31708,34,85166,35641,15771,274,12,1865
"Washington County, Utah",165811,37.1,59839,29010,68915,2506,43,19289
"Wayne County, Utah",2689,40.4,44245,22038,1174,26,0,255
"Weber County, Utah",251498,32.7,67244,27828,122290,4649,543,25351
"Addison County, Vermont",36882,43.5,68825,34741,20170,826,16,2435
"Bennington County, Vermont",35746,46.7,56183,33789,17366,657,0,3742
"Caledonia County, Vermont",30234,44.7,50563,29769,14815,541,2,3670
"Chittenden County, Vermont",162646,36.5,73647,39062,92058,3318,290,18473
"Essex County, Vermont",6200,50.9,44349,25376,2798,113,0,828
"Franklin County, Vermont",49116,40.4,65485,31195,25562,981,104,4207
"Grand Isle County, Vermont",7022,48.2,71587,39770,3664,162,6,524
"Lamoille County, Vermont",25318,40.8,64003,36747,13821,527,10,3359
"Orange County, Vermont",28908,46.6,60925,31697,15483,603,0,2749
"Orleans County, Vermont",26901,45.8,49168,27023,12629,553,17,3412
"Rutland County, Vermont",58892,46.5,56139,31391,29858,969,45,5710
"Washington County, Vermont",58350,43.7,62791,35236,31131,1018,56,5916
"Windham County, Vermont",42823,47.6,51985,32535,21840,957,0,5626
"Windsor County, Vermont",55275,48,60987,36252,27833,1098,35,5001
"Accomack County, Virginia",32673,45.9,46073,26018,13681,557,178,6141
"Albemarle County, Virginia",107405,39.1,79880,44799,52965,1388,315,9142
"Alleghany County, Virginia",15157,48.1,47673,27338,5865,272,43,2925
"Amelia County, Virginia",12953,45.1,57946,31688,6362,225,0,1375
"Amherst County, Virginia",31775,44.8,52888,26712,14485,890,6,4327
"Appomattox County, Virginia",15707,42.6,58696,28586,7230,243,11,2062
"Arlington County, Virginia",233464,34.7,120071,71841,146900,4103,3458,15625
"Augusta County, Virginia",75079,45.1,62711,30272,35140,1277,110,6128
"Bath County, Virginia",4307,47.8,49738,27527,1955,171,0,460
"Bedford County, Virginia",78376,46.3,64199,33678,36986,1387,8,6917
"Bland County, Virginia",6388,46.4,48531,22522,2305,131,0,564
"Botetourt County, Virginia",33343,47.2,71110,35893,16083,527,14,2126
"Brunswick County, Virginia",16520,43.3,44434,21732,6025,638,0,2883
"Buchanan County, Virginia",21788,46.8,31956,19496,6405,498,0,5905
"Buckingham County, Virginia",17059,43.5,49025,20605,6692,505,0,2340
"Campbell County, Virginia",55225,43,49664,27739,26429,1016,17,5983
"Caroline County, Virginia",30381,40.1,65103,31568,13834,538,1899,2466
"Carroll County, Virginia",29801,47.6,44835,25449,12997,366,18,4315
"Charles City County, Virginia",7014,50.8,57198,35304,3359,103,22,919
"Charlotte County, Virginia",12040,46.2,40573,22018,5048,321,1,2798
"Chesterfield County, Virginia",343551,38.9,82599,37658,175948,9086,1073,23060
"Clarke County, Virginia",14423,47,80026,41332,7193,332,0,1080
"Craig County, Virginia",5110,46.3,55708,30103,2415,47,0,451
"Culpeper County, Virginia",51101,39.2,77935,32028,24567,1332,49,3843
"Cumberland County, Virginia",9824,45.6,47469,25138,4878,238,10,1738
"Dickenson County, Virginia",14756,44.7,29932,24978,4352,223,15,3665
"Dinwiddie County, Virginia",28485,43.2,60346,28922,13745,933,21,3371
"Essex County, Virginia",10998,46.3,51954,26847,5121,376,27,1835
"Fairfax County, Virginia",1145862,38,124831,56231,613908,24898,11171,69450
"Fauquier County, Virginia",69728,41.3,100783,45408,36040,1180,117,4030
"Floyd County, Virginia",15704,47.2,51521,26882,7317,172,12,1613
"Fluvanna County, Virginia",26594,43.4,76873,39633,12651,312,122,1370
"Franklin County, Virginia",56187,47.2,56254,30487,24928,1236,24,7869
"Frederick County, Virginia",86415,40.7,78002,35123,43083,1441,107,5229
"Giles County, Virginia",16772,44.7,54520,27137,7483,388,1,1683
"Gloucester County, Virginia",37222,44.9,70537,33692,17786,574,352,3251
"Goochland County, Virginia",22865,48.3,93994,51720,11064,408,0,1133
"Grayson County, Virginia",15742,48.1,36544,21663,6444,377,2,3076
"Greene County, Virginia",19519,39.6,67398,32508,10035,515,88,1231
"Greensville County, Virginia",11525,40.7,50300,19550,3899,200,0,1259
"Halifax County, Virginia",34552,46.5,42669,23909,14561,482,23,4690
"Hanover County, Virginia",105537,42.7,89390,41200,55625,1538,81,5487
"Henrico County, Virginia",327535,38.8,70307,39516,173089,8060,345,29673
"Henry County, Virginia",51308,47.6,37952,22372,19967,1681,0,9149
"Highland County, Virginia",2204,60.9,48587,31485,874,34,0,220
"Isle of Wight County, Virginia",36627,44.3,73991,37126,17799,1211,247,3818
"James City County, Virginia",74916,46.5,87678,44495,33950,1532,702,5366
"King and Queen County, Virginia",7042,46.7,63982,31174,3220,101,0,874
"King George County, Virginia",26229,37.4,94274,38739,13065,413,463,1329
"King William County, Virginia",16688,40.3,66987,30704,8277,349,0,1400
"Lancaster County, Virginia",10724,57.3,53711,40062,4267,182,0,1035
"Lee County, Virginia",23948,44.9,32888,19720,7860,783,0,5694
"Loudoun County, Virginia",395134,36.2,142299,55744,214991,7197,1268,13342
"Louisa County, Virginia",36040,44.8,60975,34041,16553,949,0,4209
"Lunenburg County, Virginia",12282,45.3,44303,19848,4632,220,11,1856
"Madison County, Virginia",13170,45.6,57895,30777,6204,332,0,852
"Mathews County, Virginia",8788,54.5,64237,35731,3581,166,39,990
"Mecklenburg County, Virginia",30728,48.4,43207,25056,12145,491,0,5627
"Middlesex County, Virginia",10675,53.9,57438,31502,4394,256,0,1036
"Montgomery County, Virginia",98140,29,57977,30054,45828,1979,270,20897
"Nelson County, Virginia",14831,51.4,64313,35489,6898,250,0,1909
"New Kent County, Virginia",21686,43.3,87904,38080,10933,397,42,1457
"Northampton County, Virginia",11885,49,47227,28518,4891,204,14,2079
"Northumberland County, Virginia",12190,58.9,62632,36261,4781,232,0,1776
"Nottoway County, Virginia",15433,40.6,45535,24571,5783,245,0,2519
"Orange County, Virginia",36010,42,71548,32292,17007,1035,0,2873
"Page County, Virginia",23788,45.4,51792,25170,10882,755,27,3553
"Patrick County, Virginia",17748,49.9,43073,24292,7438,404,0,2467
"Pittsylvania County, Virginia",61256,47.2,47690,26032,27414,1680,109,9656
"Powhatan County, Virginia",28815,45.1,89090,37424,13311,322,21,1405
"Prince Edward County, Virginia",22905,31.5,47202,21017,8687,609,16,3248
"Prince George County, Virginia",38114,37,71912,29420,15152,838,1769,2765
"Prince William County, Virginia",461423,35.2,107132,40932,237220,11366,5700,30294
"Pulaski County, Virginia",34182,47,53866,28125,15539,961,28,4862
"Rappahannock County, Virginia",7378,50.1,74284,41792,3602,160,0,642
"Richmond County, Virginia",8884,47.3,49517,22853,3285,72,1,1254
"Roanoke County, Virginia",93823,43.8,68948,36469,45744,1508,80,6335
"Rockbridge County, Virginia",22570,49,54600,31539,9926,511,20,3167
"Rockingham County, Virginia",80284,41.5,61864,31275,39423,1261,25,6895
"Russell County, Virginia",27141,45.7,39758,21605,9296,639,0,5677
"Scott County, Virginia",21902,47.3,39820,22898,8342,443,21,3254
"Shenandoah County, Virginia",43224,44.5,57252,28882,20580,909,32,4919
"Smyth County, Virginia",30767,45,40932,21605,12487,754,0,5654
"Southampton County, Virginia",17880,46.9,61348,26600,7617,330,61,1473
"Spotsylvania County, Virginia",132833,38.2,88628,37212,66122,3644,517,9198
"Stafford County, Virginia",146773,35.5,111108,42126,72033,2783,3726,6315
"Surry County, Virginia",6523,49.8,57962,30260,3151,191,6,1033
"Sussex County, Virginia",11377,41,49487,21652,4151,315,22,1187
"Tazewell County, Virginia",41603,45.2,42099,23738,15160,1050,12,7004
"Warren County, Virginia",39492,41.3,69116,32086,19513,1092,15,3835
"Washington County, Virginia",54071,46.3,48495,27524,23678,1305,50,7598
"Westmoreland County, Virginia",17751,48.6,53853,32996,7677,507,145,2636
"Wise County, Virginia",38486,41.4,38888,21500,12942,1336,10,7796
"Wythe County, Virginia",28844,45.3,49364,27381,13340,787,0,4230
"York County, Virginia",67982,39.6,92069,41201,30556,1821,3724,3273
"Alexandria city, Virginia",157613,36.8,100939,62679,96960,3045,2733,16108
"Bristol city, Virginia",16912,42.2,37500,23015,6966,449,0,3753
"Buena Vista city, Virginia",6484,35.5,32455,21419,2819,66,7,1519
"Charlottesville city, Virginia",47096,31.6,59471,38328,24865,1088,172,10645
"Chesapeake city, Virginia",239982,36.9,78640,35536,111227,5434,7463,20024
"Colonial Heights city, Virginia",17428,40.6,54550,28364,7768,685,27,2083
"Covington city, Virginia",5598,42.4,40655,25309,2554,82,0,722
"Danville city, Virginia",41070,40.9,37203,22826,16463,1537,44,8813
"Emporia city, Virginia",5442,35.4,27063,18494,1895,578,0,1408
"Fairfax city, Virginia",23531,38.2,116979,50029,12705,548,44,2113
"Falls Church city, Virginia",14128,38.7,127610,72325,7883,316,60,445
"Franklin city, Virginia",8147,39.4,40417,24025,3460,545,0,1178
"Fredericksburg city, Virginia",28622,30.4,65641,35731,15717,787,141,4052
"Galax city, Virginia",6517,45,33575,23025,2631,208,0,1490
"Hampton city, Virginia",135041,36.2,56287,30135,61782,4000,5149,19751
"Harrisonburg city, Virginia",53273,25.4,46679,23202,25772,1320,76,13025
"Hopewell city, Virginia",22456,36.2,39030,21927,9515,706,86,5253
"Lexington city, Virginia",7241,22.3,42632,19047,2520,67,24,1191
"Lynchburg city, Virginia",80569,28.3,46409,23863,36762,2256,109,13676
"Manassas city, Virginia",41174,34.2,81493,33082,21799,1145,92,3270
"Manassas Park city, Virginia",16986,34.7,88046,34326,9340,439,29,1073
"Martinsville city, Virginia",12852,40.9,34371,22836,5144,329,0,2962
"Newport News city, Virginia",179673,33.5,53215,28294,81407,5342,8470,26138
"Norfolk city, Virginia",244601,30.7,51590,29830,104945,8681,26578,41016
"Norton city, Virginia",3970,37.5,29000,21741,1607,191,0,1102
"Petersburg city, Virginia",31362,38.1,38679,23611,13140,1737,486,7406
"Poquoson city, Virginia",12090,42.4,97118,40258,5757,116,267,679
"Portsmouth city, Virginia",95097,35.3,52175,26312,41396,3484,3516,15312
"Radford city, Virginia",17691,23.4,36297,21797,8288,391,14,5349
"Richmond city, Virginia",226622,34,47250,33549,116615,8163,669,50200
"Roanoke city, Virginia",99229,38.5,44230,27006,47605,3183,68,20240
"Salem city, Virginia",25317,41.2,57165,31924,12277,559,47,2058
"Staunton city, Virginia",24432,42.8,52611,30166,12102,468,9,2565
"Suffolk city, Virginia",90093,38,74884,34940,42459,2830,1943,9267
"Virginia Beach city, Virginia",450201,36.2,76610,37776,221998,10611,22935,32183
"Waynesboro city, Virginia",22140,39.2,45011,27033,10362,515,55,3659
"Williamsburg city, Virginia",14927,24.9,57463,29758,6394,393,98,2188
"Winchester city, Virginia",27897,38.1,58818,30859,14073,460,41,4355
"Adams County, Washington",19594,27.9,48294,20248,7719,551,0,4951
"Asotin County, Washington",22421,45,53715,29695,9708,691,11,2795
"Benton County, Washington",197518,35.8,69023,32882,88737,4553,157,23336
"Chelan County, Washington",76229,40.1,58795,30870,35694,1462,41,8811
"Clallam County, Washington",75392,50.8,52192,30283,28673,2386,360,10768
"Clark County, Washington",473252,38.4,75253,35860,227108,11504,517,43384
"Columbia County, Washington",3992,50.2,53423,36551,1737,99,0,446
